city,country,latitude,longitude,timestamp_utc,aqi,co,no,no2,o3,so2,pm25,pm10,nh3
Berlin,DE,52.52,13.405,2026-02-06 07:00:00+00:00,2,371.82,1.38,24.43,19.66,2.54,22.08,24.41,1.86
Berlin,DE,52.52,13.405,2026-02-06 08:00:00+00:00,2,390.53,2.73,27.05,16.33,3.08,22.77,25.2,2.05
Berlin,DE,52.52,13.405,2026-02-06 09:00:00+00:00,2,407.24,4.94,27.54,15.45,3.56,23.4,26.03,2.26
Berlin,DE,52.52,13.405,2026-02-06 10:00:00+00:00,2,420.02,7.02,27.42,15.52,4.4,23.72,26.69,2.81
Berlin,DE,52.52,13.405,2026-02-06 11:00:00+00:00,2,431.58,8.93,27.69,15.38,5.4,23.9,27.31,3.6
Berlin,DE,52.52,13.405,2026-02-06 12:00:00+00:00,2,440.13,10.17,28.66,14.96,6.26,24.04,28.05,4.34
Berlin,DE,52.52,13.405,2026-02-06 13:00:00+00:00,2,438.67,10.85,29.35,17.34,7.69,23.97,28.5,5.01
Berlin,DE,52.52,13.405,2026-02-06 14:00:00+00:00,2,444.87,10.73,32.07,15.77,8.37,24.51,29.38,5.57
Berlin,DE,52.52,13.405,2026-02-06 15:00:00+00:00,3,451.31,10.01,35.62,12.68,8.8,25.11,30.24,6.01
Berlin,DE,52.52,13.405,2026-02-06 16:00:00+00:00,3,465.04,10.12,39.43,8.4,9.02,26.19,31.59,6.49
Berlin,DE,52.52,13.405,2026-02-06 17:00:00+00:00,3,489.02,12.37,42.23,4.97,9.61,27.81,33.46,7.19
Berlin,DE,52.52,13.405,2026-02-06 18:00:00+00:00,3,517.45,15.08,43.84,2.95,10.65,29.53,35.0,7.85
Berlin,DE,52.52,13.405,2026-02-06 19:00:00+00:00,3,537.48,16.96,43.85,1.65,10.45,30.62,35.37,7.45
Berlin,DE,52.52,13.405,2026-02-06 20:00:00+00:00,3,557.2,18.35,43.5,0.83,8.84,31.52,35.53,5.99
Berlin,DE,52.52,13.405,2026-02-06 21:00:00+00:00,3,574.48,19.24,43.33,0.34,6.81,32.16,35.51,4.35
Berlin,DE,52.52,13.405,2026-02-06 22:00:00+00:00,3,551.99,15.94,42.28,1.97,3.56,30.86,33.5,1.91
Berlin,DE,52.52,13.405,2026-02-06 23:00:00+00:00,3,543.6,14.65,40.99,3.13,2.45,30.23,32.62,1.72
Berlin,DE,52.52,13.405,2026-02-07 00:00:00+00:00,3,531.04,12.98,39.52,4.21,2.04,29.58,31.88,2.06
Berlin,DE,52.52,13.405,2026-02-07 01:00:00+00:00,3,514.0,11.29,37.88,5.31,1.78,28.68,30.99,2.43
Berlin,DE,52.52,13.405,2026-02-07 02:00:00+00:00,3,499.26,9.58,36.57,6.51,1.6,27.7,29.95,2.65
Berlin,DE,52.52,13.405,2026-02-07 03:00:00+00:00,3,482.38,7.72,35.27,7.8,1.54,26.51,28.63,2.77
Berlin,DE,52.52,13.405,2026-02-07 04:00:00+00:00,3,458.54,5.29,33.87,9.44,1.52,25.03,26.96,2.58
Berlin,DE,52.52,13.405,2026-02-07 05:00:00+00:00,2,440.12,3.39,32.44,10.07,1.21,23.6,25.36,1.98
Berlin,DE,52.52,13.405,2026-02-07 06:00:00+00:00,2,428.71,2.46,31.48,10.03,1.09,22.31,23.96,1.44
Berlin,DE,52.52,13.405,2026-02-07 07:00:00+00:00,2,421.75,2.36,30.85,9.42,1.2,21.15,22.78,1.36
Berlin,DE,52.52,13.405,2026-02-07 08:00:00+00:00,2,418.37,2.94,29.99,9.24,1.21,20.21,21.89,0.85
Berlin,DE,52.52,13.405,2026-02-07 09:00:00+00:00,2,416.36,4.55,27.68,11.17,1.27,19.56,21.29,0.69
Berlin,DE,52.52,13.405,2026-02-07 10:00:00+00:00,2,413.56,5.92,25.63,13.21,1.42,19.15,21.02,0.8
Berlin,DE,52.52,13.405,2026-02-07 11:00:00+00:00,2,411.7,7.02,24.45,13.68,1.76,18.99,21.02,1.19
Berlin,DE,52.52,13.405,2026-02-07 12:00:00+00:00,2,410.84,7.81,24.12,13.48,2.16,19.02,21.21,1.65
Berlin,DE,52.52,13.405,2026-02-07 13:00:00+00:00,2,412.33,8.13,25.13,12.89,2.65,19.18,21.47,2.08
Berlin,DE,52.52,13.405,2026-02-07 14:00:00+00:00,2,419.03,8.34,27.19,10.55,2.97,19.72,22.15,2.49
Berlin,DE,52.52,13.405,2026-02-07 15:00:00+00:00,2,428.47,8.27,29.97,7.43,3.16,20.44,23.01,2.87
Berlin,DE,52.52,13.405,2026-02-07 16:00:00+00:00,2,443.13,8.56,32.79,4.22,2.98,21.47,24.17,2.82
Berlin,DE,52.52,13.405,2026-02-07 17:00:00+00:00,2,460.82,9.85,34.27,2.3,2.24,22.79,25.55,1.92
Berlin,DE,52.52,13.405,2026-02-07 18:00:00+00:00,2,479.83,11.4,34.7,1.3,1.72,24.24,26.8,1.17
Berlin,DE,52.52,13.405,2026-02-07 19:00:00+00:00,3,494.64,12.54,34.47,0.63,1.44,25.45,27.68,0.83
Berlin,DE,52.52,13.405,2026-02-07 20:00:00+00:00,3,511.33,13.68,34.15,0.23,1.33,26.69,28.79,0.79
Berlin,DE,52.52,13.405,2026-02-07 21:00:00+00:00,3,526.81,14.94,33.8,0.05,1.3,27.83,29.94,0.81
Berlin,DE,52.52,13.405,2026-02-07 22:00:00+00:00,3,535.54,15.71,33.27,0.01,1.14,28.54,30.7,0.79
Berlin,DE,52.52,13.405,2026-02-07 23:00:00+00:00,3,534.23,15.3,32.82,0.01,0.8,28.78,30.91,0.69
Berlin,DE,52.52,13.405,2026-02-08 00:00:00+00:00,3,527.9,14.03,32.57,0.01,0.64,28.8,30.9,0.59
Berlin,DE,52.52,13.405,2026-02-08 01:00:00+00:00,3,514.31,12.07,32.25,0.02,0.59,28.56,30.63,0.53
Berlin,DE,52.52,13.405,2026-02-08 02:00:00+00:00,3,503.77,10.58,31.65,0.04,0.57,28.25,30.2,0.59
Berlin,DE,52.52,13.405,2026-02-08 03:00:00+00:00,3,491.73,9.18,30.9,0.1,0.63,27.84,29.8,0.73
Berlin,DE,52.52,13.405,2026-02-08 04:00:00+00:00,3,472.2,7.21,30.16,0.28,0.74,27.44,29.56,0.92
Berlin,DE,52.52,13.405,2026-02-08 05:00:00+00:00,3,459.15,6.33,29.06,0.51,0.79,27.13,29.33,0.95
Berlin,DE,52.52,13.405,2026-02-08 06:00:00+00:00,3,455.54,6.73,28.01,0.71,1.03,27.13,29.44,0.92
Berlin,DE,52.52,13.405,2026-02-08 07:00:00+00:00,3,454.35,7.83,27.18,0.84,1.27,27.35,29.74,0.84
Berlin,DE,52.52,13.405,2026-02-08 08:00:00+00:00,3,453.17,9.02,26.3,1.23,1.39,27.62,30.07,0.78
Berlin,DE,52.52,13.405,2026-02-08 09:00:00+00:00,3,448.97,10.03,24.86,2.44,1.49,27.88,30.41,0.75
Berlin,DE,52.52,13.405,2026-02-08 10:00:00+00:00,3,441.58,10.72,23.18,4.25,1.53,28.03,30.61,0.7
Berlin,DE,52.52,13.405,2026-02-08 11:00:00+00:00,3,430.89,10.65,22.16,5.4,1.47,27.97,30.56,0.64
Berlin,DE,52.52,13.405,2026-02-08 12:00:00+00:00,3,414.79,9.73,21.52,6.24,1.43,27.67,30.3,0.6
Berlin,DE,52.52,13.405,2026-02-08 13:00:00+00:00,3,375.22,5.31,21.38,7.56,1.54,26.44,29.05,0.45
Berlin,DE,52.52,13.405,2026-02-08 14:00:00+00:00,3,355.98,3.62,21.41,8.35,1.54,25.58,28.18,0.41
Berlin,DE,52.52,13.405,2026-02-08 15:00:00+00:00,2,342.52,2.55,21.5,8.92,1.52,24.7,27.28,0.41
Berlin,DE,52.52,13.405,2026-02-08 16:00:00+00:00,2,327.24,1.73,21.21,10.15,1.53,23.57,26.08,0.4
Berlin,DE,52.52,13.405,2026-02-08 17:00:00+00:00,2,313.29,1.26,20.6,11.79,1.58,22.43,24.91,0.38
Berlin,DE,52.52,13.405,2026-02-08 18:00:00+00:00,2,303.11,0.95,19.97,13.34,1.67,21.39,23.84,0.36
Berlin,DE,52.52,13.405,2026-02-08 19:00:00+00:00,2,293.67,0.66,19.32,14.78,1.78,20.34,22.81,0.35
Berlin,DE,52.52,13.405,2026-02-08 20:00:00+00:00,2,286.77,0.45,18.79,15.98,1.97,19.63,22.15,0.4
Berlin,DE,52.52,13.405,2026-02-08 21:00:00+00:00,2,282.4,0.33,18.34,16.77,2.16,19.27,21.79,0.47
Berlin,DE,52.52,13.405,2026-02-08 22:00:00+00:00,2,280.05,0.24,17.96,17.18,2.22,19.23,21.78,0.52
Berlin,DE,52.52,13.405,2026-02-08 23:00:00+00:00,2,278.21,0.14,17.38,17.41,2.41,19.46,22.09,0.63
Berlin,DE,52.52,13.405,2026-02-09 00:00:00+00:00,2,278.15,0.08,16.91,17.45,2.7,20.01,22.69,0.73
Berlin,DE,52.52,13.405,2026-02-09 01:00:00+00:00,2,279.95,0.06,16.6,17.05,3.08,20.8,23.56,0.83
Berlin,DE,52.52,13.405,2026-02-09 02:00:00+00:00,2,283.76,0.05,16.51,16.33,3.43,21.8,24.7,0.92
Berlin,DE,52.52,13.405,2026-02-09 03:00:00+00:00,2,288.33,0.05,16.53,15.51,3.76,22.82,25.94,1.0
Berlin,DE,52.52,13.405,2026-02-09 04:00:00+00:00,2,292.22,0.06,16.6,14.75,3.99,23.73,27.06,1.06
Berlin,DE,52.52,13.405,2026-02-09 05:00:00+00:00,2,296.7,0.1,16.84,14.0,4.13,24.43,27.9,1.11
Berlin,DE,52.52,13.405,2026-02-09 06:00:00+00:00,3,305.09,0.33,17.83,12.82,4.39,25.13,28.64,1.18
Berlin,DE,52.52,13.405,2026-02-09 07:00:00+00:00,3,317.47,0.89,19.21,11.38,4.36,25.78,29.38,1.11
Berlin,DE,52.52,13.405,2026-02-09 08:00:00+00:00,3,329.76,1.96,19.68,11.0,3.72,26.25,30.09,0.72
Berlin,DE,52.52,13.405,2026-02-09 09:00:00+00:00,3,340.49,3.83,18.5,12.54,3.64,26.68,30.77,0.6
Berlin,DE,52.52,13.405,2026-02-09 10:00:00+00:00,3,348.62,5.02,17.82,13.67,3.94,26.84,31.07,0.54
Berlin,DE,52.52,13.405,2026-02-09 11:00:00+00:00,3,353.98,5.23,18.31,13.48,4.21,26.51,30.75,0.53
Berlin,DE,52.52,13.405,2026-02-09 12:00:00+00:00,3,357.67,4.84,19.34,13.35,4.69,25.8,30.0,0.55
Berlin,DE,52.52,13.405,2026-02-09 13:00:00+00:00,2,344.94,3.8,18.67,18.83,5.61,23.46,27.33,0.45
Berlin,DE,52.52,13.405,2026-02-09 14:00:00+00:00,2,333.75,2.45,19.27,21.17,5.42,21.6,25.3,0.45
Berlin,DE,52.52,13.405,2026-02-09 15:00:00+00:00,2,327.54,1.24,20.39,21.34,5.06,20.1,23.74,0.51
Berlin,DE,52.52,13.405,2026-02-09 16:00:00+00:00,2,325.34,0.39,21.67,20.82,4.72,18.81,22.43,0.54
Berlin,DE,52.52,13.405,2026-02-09 17:00:00+00:00,2,327.5,0.08,22.74,19.83,4.33,17.79,21.42,0.51
Berlin,DE,52.52,13.405,2026-02-09 18:00:00+00:00,2,334.03,0.07,23.86,18.99,4.11,17.24,20.9,0.45
Berlin,DE,52.52,13.405,2026-02-09 19:00:00+00:00,2,344.96,0.12,25.73,16.45,3.9,17.28,21.01,0.42
Berlin,DE,52.52,13.405,2026-02-09 20:00:00+00:00,2,363.92,0.18,28.55,12.97,3.44,18.1,21.99,0.41
Berlin,DE,52.52,13.405,2026-02-09 21:00:00+00:00,2,383.05,0.26,31.12,9.93,3.18,19.28,23.3,0.42
Berlin,DE,52.52,13.405,2026-02-09 22:00:00+00:00,2,398.95,0.31,32.98,7.64,3.17,20.3,24.35,0.65
Berlin,DE,52.52,13.405,2026-02-09 23:00:00+00:00,2,411.11,0.28,34.15,6.11,3.09,21.24,25.26,1.09
Berlin,DE,52.52,13.405,2026-02-10 00:00:00+00:00,2,420.76,0.26,34.7,5.31,3.25,22.24,26.24,1.67
Berlin,DE,52.52,13.405,2026-02-10 01:00:00+00:00,2,426.74,0.23,34.82,4.93,3.2,23.02,27.02,2.04
Berlin,DE,52.52,13.405,2026-02-10 02:00:00+00:00,2,430.29,0.2,34.66,4.95,2.52,23.53,27.45,1.41
Berlin,DE,52.52,13.405,2026-02-10 03:00:00+00:00,2,430.82,0.16,34.26,5.43,2.04,23.84,27.6,0.97
Berlin,DE,52.52,13.405,2026-02-10 04:00:00+00:00,2,426.89,0.11,33.25,6.94,2.03,23.94,27.52,0.9
Berlin,DE,52.52,13.405,2026-02-10 05:00:00+00:00,2,420.16,0.11,32.07,8.55,2.05,23.67,27.04,0.86
Berlin,DE,52.52,13.405,2026-02-10 06:00:00+00:00,2,416.43,0.22,31.6,9.39,2.34,23.33,26.52,0.83
Berlin,DE,52.52,13.405,2026-02-10 07:00:00+00:00,2,413.69,0.35,32.02,9.32,2.52,22.7,25.81,0.54
Berlin,DE,52.52,13.405,2026-02-10 08:00:00+00:00,2,409.81,1.93,29.91,11.64,2.66,21.71,24.91,0.44
Berlin,DE,52.52,13.405,2026-02-10 09:00:00+00:00,2,399.75,5.55,22.95,19.95,3.0,20.63,23.86,0.41
Berlin,DE,52.52,13.405,2026-02-10 10:00:00+00:00,2,359.88,5.29,15.32,34.0,3.56,17.61,20.32,0.21
Berlin,DE,52.52,13.405,2026-02-10 11:00:00+00:00,2,343.78,4.93,13.33,39.29,3.64,16.49,19.0,0.27
Berlin,DE,52.52,13.405,2026-02-10 12:00:00+00:00,2,331.13,4.35,12.56,43.72,3.78,15.82,18.23,0.35
Berlin,DE,52.52,13.405,2026-02-10 13:00:00+00:00,2,323.73,3.45,12.72,48.06,3.95,15.58,17.93,0.48
Berlin,DE,52.52,13.405,2026-02-10 14:00:00+00:00,2,325.54,2.91,14.21,47.2,3.88,16.45,18.92,0.67
Berlin,DE,52.52,13.405,2026-02-10 15:00:00+00:00,2,329.05,1.87,16.89,44.38,3.85,16.98,19.6,0.84
Berlin,DE,52.52,13.405,2026-02-10 16:00:00+00:00,2,334.66,0.46,20.27,41.07,3.85,17.31,20.08,0.96
Berlin,DE,52.52,13.405,2026-02-10 17:00:00+00:00,2,335.35,0.01,21.2,40.23,3.7,17.46,20.26,0.96
Berlin,DE,52.52,13.405,2026-02-10 18:00:00+00:00,2,332.0,0.0,20.22,42.29,3.51,17.35,20.03,0.83
Berlin,DE,52.52,13.405,2026-02-10 19:00:00+00:00,2,322.05,0.0,18.29,45.33,3.29,16.64,19.0,0.69
Berlin,DE,52.52,13.405,2026-02-10 20:00:00+00:00,2,316.05,0.0,16.46,48.15,3.08,15.76,17.81,0.67
Berlin,DE,52.52,13.405,2026-02-10 21:00:00+00:00,2,313.0,0.0,14.74,50.77,2.86,14.82,16.67,0.67
Berlin,DE,52.52,13.405,2026-02-10 22:00:00+00:00,2,311.19,0.0,13.07,53.58,2.55,13.9,15.64,0.65
Berlin,DE,52.52,13.405,2026-02-10 23:00:00+00:00,2,309.18,0.0,11.86,54.3,2.12,12.96,14.64,0.58
Berlin,DE,52.52,13.405,2026-02-11 00:00:00+00:00,2,305.58,0.0,10.75,54.57,1.72,11.96,13.57,0.49
Berlin,DE,52.52,13.405,2026-02-11 01:00:00+00:00,2,298.97,0.0,9.73,55.0,1.43,10.98,12.55,0.44
Berlin,DE,52.52,13.405,2026-02-11 02:00:00+00:00,2,292.14,0.0,8.92,55.54,1.26,10.2,11.75,0.4
Berlin,DE,52.52,13.405,2026-02-11 03:00:00+00:00,1,286.17,0.0,8.33,56.15,1.17,9.54,11.08,0.37
Berlin,DE,52.52,13.405,2026-02-11 04:00:00+00:00,1,281.8,0.0,7.96,56.82,1.1,8.92,10.36,0.36
Berlin,DE,52.52,13.405,2026-02-11 05:00:00+00:00,1,278.28,0.0,7.76,57.5,1.03,8.24,9.54,0.37
Berlin,DE,52.52,13.405,2026-02-11 06:00:00+00:00,1,278.29,0.0,8.35,57.87,1.12,7.9,9.12,0.39
Berlin,DE,52.52,13.405,2026-02-11 07:00:00+00:00,1,280.04,0.0,9.4,58.2,1.28,7.7,8.89,0.42
Berlin,DE,52.52,13.405,2026-02-11 08:00:00+00:00,1,280.62,0.04,9.99,58.95,1.46,7.45,8.63,0.46
Berlin,DE,52.52,13.405,2026-02-11 09:00:00+00:00,2,281.91,0.19,9.93,60.16,1.6,7.08,8.26,0.54
Berlin,DE,52.52,13.405,2026-02-11 10:00:00+00:00,2,286.71,0.39,9.65,60.96,1.64,6.43,7.47,0.58
Berlin,DE,52.52,13.405,2026-02-11 11:00:00+00:00,1,292.69,0.53,9.88,58.53,1.55,5.58,6.49,0.61
Berlin,DE,52.52,13.405,2026-02-11 12:00:00+00:00,1,296.36,0.64,10.35,54.96,1.46,4.66,5.51,0.61
Berlin,DE,52.52,13.405,2026-02-11 13:00:00+00:00,1,296.97,0.57,11.37,50.05,1.34,4.01,4.8,0.54
Berlin,DE,52.52,13.405,2026-02-11 14:00:00+00:00,1,289.49,0.48,12.53,43.76,1.23,3.71,4.51,0.42
Berlin,DE,52.52,13.405,2026-02-11 15:00:00+00:00,1,276.28,0.28,13.73,37.67,1.16,3.46,4.29,0.37
Berlin,DE,52.52,13.405,2026-02-11 16:00:00+00:00,1,262.79,0.1,15.04,32.03,1.11,3.28,4.2,0.37
Berlin,DE,52.52,13.405,2026-02-11 17:00:00+00:00,1,250.32,0.02,16.08,27.63,1.11,3.06,4.03,0.35
Berlin,DE,52.52,13.405,2026-02-11 18:00:00+00:00,1,234.94,0.03,16.66,24.47,1.16,2.78,3.73,0.33
Berlin,DE,52.52,13.405,2026-02-11 19:00:00+00:00,1,218.9,0.04,16.72,22.63,1.2,2.44,3.26,0.3
Berlin,DE,52.52,13.405,2026-02-11 20:00:00+00:00,1,205.18,0.03,16.28,22.41,1.13,2.12,2.8,0.27
Berlin,DE,52.52,13.405,2026-02-11 21:00:00+00:00,1,193.52,0.03,15.3,24.2,1.08,1.8,2.41,0.26
Berlin,DE,52.52,13.405,2026-02-11 22:00:00+00:00,1,184.84,0.01,13.71,28.2,1.01,1.5,2.04,0.25
Berlin,DE,52.52,13.405,2026-02-11 23:00:00+00:00,1,179.52,0.0,11.62,33.39,0.86,1.22,1.71,0.23
Berlin,DE,52.52,13.405,2026-02-12 00:00:00+00:00,1,177.93,0.0,9.69,38.53,0.75,1.03,1.49,0.22
Berlin,DE,52.52,13.405,2026-02-12 01:00:00+00:00,1,178.92,0.0,8.33,42.63,0.68,0.95,1.42,0.22
Berlin,DE,52.52,13.405,2026-02-12 02:00:00+00:00,1,179.61,0.0,7.57,44.63,0.65,0.94,1.46,0.25
Berlin,DE,52.52,13.405,2026-02-12 03:00:00+00:00,1,179.16,0.0,7.01,46.2,0.64,0.95,1.51,0.26
Berlin,DE,52.52,13.405,2026-02-12 04:00:00+00:00,1,177.3,0.0,6.53,47.68,0.63,0.99,1.66,0.28
Berlin,DE,52.52,13.405,2026-02-12 05:00:00+00:00,1,175.49,0.0,6.24,49.45,0.67,1.03,1.84,0.31
Berlin,DE,52.52,13.405,2026-02-12 06:00:00+00:00,1,176.5,0.0,6.73,50.96,0.84,1.08,1.97,0.34
Berlin,DE,52.52,13.405,2026-02-12 07:00:00+00:00,1,179.1,0.0,7.84,51.85,1.01,1.17,2.08,0.35
Berlin,DE,52.52,13.405,2026-02-12 08:00:00+00:00,1,180.39,0.03,8.68,52.84,1.11,1.26,2.16,0.33
Berlin,DE,52.52,13.405,2026-02-12 09:00:00+00:00,1,178.92,0.11,8.76,55.33,1.17,1.27,2.13,0.31
Berlin,DE,52.52,13.405,2026-02-12 10:00:00+00:00,2,172.64,0.24,7.7,61.32,1.16,1.15,1.86,0.27
Berlin,DE,52.52,13.405,2026-02-12 11:00:00+00:00,2,168.68,0.35,6.95,65.59,1.11,1.09,1.7,0.27
Berlin,DE,52.52,13.405,2026-02-12 12:00:00+00:00,2,167.6,0.41,6.53,68.26,1.1,1.09,1.68,0.29
Berlin,DE,52.52,13.405,2026-02-12 13:00:00+00:00,2,168.71,0.57,6.11,69.96,1.14,1.11,1.79,0.33
Berlin,DE,52.52,13.405,2026-02-12 14:00:00+00:00,2,169.26,0.44,6.29,68.81,1.21,1.1,1.92,0.4
Berlin,DE,52.52,13.405,2026-02-12 15:00:00+00:00,2,169.98,0.23,6.82,66.27,1.26,1.06,1.95,0.5
Berlin,DE,52.52,13.405,2026-02-12 16:00:00+00:00,2,173.07,0.04,7.55,64.35,1.28,1.01,1.91,0.54
Berlin,DE,52.52,13.405,2026-02-12 17:00:00+00:00,2,174.17,0.0,8.02,62.13,1.24,0.97,1.8,0.48
Berlin,DE,52.52,13.405,2026-02-12 18:00:00+00:00,1,171.71,0.0,8.36,58.85,1.19,0.94,1.68,0.38
Berlin,DE,52.52,13.405,2026-02-12 19:00:00+00:00,1,168.46,0.0,9.41,51.9,1.15,0.95,1.51,0.26
Berlin,DE,52.52,13.405,2026-02-12 20:00:00+00:00,1,178.89,0.0,11.51,44.72,1.1,1.18,1.67,0.21
Berlin,DE,52.52,13.405,2026-02-12 21:00:00+00:00,1,198.6,0.0,12.97,40.96,1.09,1.62,2.15,0.21
Berlin,DE,52.52,13.405,2026-02-12 22:00:00+00:00,1,214.62,0.0,13.66,37.81,1.07,2.56,3.19,0.18
Berlin,DE,52.52,13.405,2026-02-12 23:00:00+00:00,1,223.87,0.0,14.5,34.68,1.13,3.57,4.44,0.16
Berlin,DE,52.52,13.405,2026-02-13 00:00:00+00:00,1,225.4,0.0,15.31,32.3,1.14,4.3,5.3,0.14
Berlin,DE,52.52,13.405,2026-02-13 01:00:00+00:00,1,223.19,0.0,16.32,30.47,1.08,4.68,5.6,0.13
Berlin,DE,52.52,13.405,2026-02-13 02:00:00+00:00,1,221.35,0.0,17.37,29.34,0.97,4.79,5.54,0.14
Berlin,DE,52.52,13.405,2026-02-13 03:00:00+00:00,1,220.84,0.0,18.11,28.84,0.93,4.86,5.54,0.15
Berlin,DE,52.52,13.405,2026-02-13 04:00:00+00:00,1,221.74,0.01,18.5,28.28,0.89,5.05,5.78,0.18
Berlin,DE,52.52,13.405,2026-02-13 05:00:00+00:00,1,227.24,0.01,18.95,27.51,0.89,5.55,6.4,0.2
Berlin,DE,52.52,13.405,2026-02-13 06:00:00+00:00,1,237.37,0.05,20.03,26.16,1.03,6.21,7.15,0.24
Berlin,DE,52.52,13.405,2026-02-13 07:00:00+00:00,1,250.04,0.13,21.54,24.02,1.22,6.85,7.83,0.29
Berlin,DE,52.52,13.405,2026-02-13 08:00:00+00:00,1,264.33,0.39,22.98,21.57,1.37,7.49,8.53,0.34
Berlin,DE,52.52,13.405,2026-02-13 09:00:00+00:00,1,280.07,1.08,23.64,19.44,1.5,8.14,9.28,0.41
Berlin,DE,52.52,13.405,2026-02-13 10:00:00+00:00,1,298.08,2.24,22.95,17.57,1.6,8.61,9.78,0.45
Berlin,DE,52.52,13.405,2026-02-13 11:00:00+00:00,1,313.64,3.15,22.33,16.14,1.64,8.84,10.04,0.48
Berlin,DE,52.52,13.405,2026-02-13 12:00:00+00:00,1,325.73,3.81,21.93,15.19,1.66,9.01,10.26,0.5
Berlin,DE,52.52,13.405,2026-02-13 13:00:00+00:00,1,334.75,3.76,22.4,13.81,1.68,9.06,10.42,0.54
Berlin,DE,52.52,13.405,2026-02-13 14:00:00+00:00,1,339.94,3.26,23.17,12.68,1.69,8.99,10.45,0.54
Berlin,DE,52.52,13.405,2026-02-13 15:00:00+00:00,1,341.59,2.31,24.52,11.19,1.67,8.74,10.24,0.54
Berlin,DE,52.52,13.405,2026-02-13 16:00:00+00:00,1,342.38,1.27,26.36,9.35,1.63,8.35,9.86,0.54
Berlin,DE,52.52,13.405,2026-02-13 17:00:00+00:00,1,344.15,0.61,27.99,8.05,1.61,8.01,9.53,0.52
Berlin,DE,52.52,13.405,2026-02-13 18:00:00+00:00,1,344.2,0.4,28.45,8.66,1.65,7.68,9.18,0.49
Berlin,DE,52.52,13.405,2026-02-13 19:00:00+00:00,1,335.84,0.4,27.31,11.88,1.65,7.2,8.72,0.46
Berlin,DE,52.52,13.405,2026-02-13 20:00:00+00:00,1,329.2,0.5,26.13,15.54,1.62,6.98,8.5,0.44
Berlin,DE,52.52,13.405,2026-02-13 21:00:00+00:00,1,320.67,0.48,24.89,18.98,1.59,6.84,8.36,0.43
Berlin,DE,52.52,13.405,2026-02-13 22:00:00+00:00,1,306.23,0.29,22.83,22.77,1.49,6.52,8.0,0.38
Berlin,DE,52.52,13.405,2026-02-13 23:00:00+00:00,1,289.72,0.09,20.01,27.23,1.34,5.99,7.46,0.36
Berlin,DE,52.52,13.405,2026-02-14 00:00:00+00:00,1,272.54,0.01,16.71,31.66,1.41,5.43,6.91,0.43
Berlin,DE,52.52,13.405,2026-02-14 01:00:00+00:00,1,254.41,0.0,13.26,36.05,1.41,4.86,6.35,0.42
Berlin,DE,52.52,13.405,2026-02-14 02:00:00+00:00,1,240.61,0.0,10.61,39.67,1.3,4.41,5.9,0.35
Berlin,DE,52.52,13.405,2026-02-14 03:00:00+00:00,1,229.17,0.0,8.62,42.57,1.21,4.01,5.52,0.28
Berlin,DE,52.52,13.405,2026-02-14 04:00:00+00:00,1,218.75,0.0,6.96,45.71,1.22,3.55,5.04,0.25
Berlin,DE,52.52,13.405,2026-02-14 05:00:00+00:00,1,210.59,0.0,5.82,48.77,1.26,3.13,4.59,0.25
Berlin,DE,52.52,13.405,2026-02-14 06:00:00+00:00,1,206.05,0.0,5.48,51.32,1.41,2.91,4.38,0.3
Berlin,DE,52.52,13.405,2026-02-14 07:00:00+00:00,1,201.85,0.0,5.5,53.4,1.5,2.71,4.1,0.32
Berlin,DE,52.52,13.405,2026-02-14 08:00:00+00:00,1,198.01,0.03,5.43,55.82,1.41,2.39,3.65,0.3
Berlin,DE,52.52,13.405,2026-02-14 09:00:00+00:00,1,194.15,0.12,5.33,58.37,1.34,2.02,3.16,0.3
Berlin,DE,52.52,13.405,2026-02-14 10:00:00+00:00,2,190.07,0.25,5.11,60.36,1.29,1.66,2.76,0.31
Berlin,DE,52.52,13.405,2026-02-14 11:00:00+00:00,2,186.82,0.32,5.02,62.12,1.29,1.35,2.49,0.34
Berlin,DE,52.52,13.405,2026-02-14 12:00:00+00:00,2,184.27,0.35,5.08,63.46,1.31,1.12,2.31,0.37
Berlin,DE,52.52,13.405,2026-02-14 13:00:00+00:00,2,182.24,0.28,5.32,64.95,1.31,0.96,2.2,0.4
Berlin,DE,52.52,13.405,2026-02-14 14:00:00+00:00,2,180.16,0.2,5.46,66.91,1.3,0.86,2.14,0.44
Berlin,DE,52.52,13.405,2026-02-14 15:00:00+00:00,2,177.51,0.09,5.61,69.01,1.3,0.81,2.14,0.47
Berlin,DE,52.52,13.405,2026-02-14 16:00:00+00:00,2,174.32,0.02,5.69,71.47,1.31,0.78,2.15,0.49
Berlin,DE,52.52,13.405,2026-02-14 17:00:00+00:00,2,171.65,0.0,5.57,74.27,1.33,0.79,2.21,0.49
Berlin,DE,52.52,13.405,2026-02-14 18:00:00+00:00,2,169.53,0.0,5.32,76.89,1.42,0.91,2.35,0.55
Berlin,DE,52.52,13.405,2026-02-14 19:00:00+00:00,2,166.26,0.0,4.93,78.65,1.5,1.07,2.52,0.62
Berlin,DE,52.52,13.405,2026-02-14 20:00:00+00:00,2,164.27,0.0,4.61,80.23,1.56,1.26,2.75,0.67
Berlin,DE,52.52,13.405,2026-02-14 21:00:00+00:00,2,163.22,0.0,4.39,81.22,1.59,1.47,2.98,0.72
Berlin,DE,52.52,13.405,2026-02-14 22:00:00+00:00,2,161.27,0.0,4.12,81.44,1.56,1.62,3.05,0.72
